,MSZoning,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Functional,GarageType,SaleType,SaleCondition,Street,LotShape,HouseStyle,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,GarageFinish,GarageQual,GarageCond,PavedDrive,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
62,3,3,4,0,7,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,60.0,7024,4,5,2005,2005,2005.0,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,0.0,2,451,252,64,0,0,0,0,0,6,2008,176000
63,3,3,4,0,20,2,2,0,1,1,8,9,6,1,8,4,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,82.0,11287,7,6,1989,1989,1989.0,421,0,386,807,1175,807,0,1982,0,0,2,1,3,1,7,1,1.0,2,575,0,84,0,196,0,0,0,1,2007,228500
64,3,3,4,0,12,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.0,9100,5,6,1965,1965,1965.0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,0.0,1,429,0,0,0,0,0,0,0,7,2009,117500
65,3,3,4,0,16,2,2,0,3,1,11,12,6,1,8,4,0.0,3.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,74.0,8834,9,5,2004,2005,2004.0,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,1.0,3,738,184,0,0,0,0,0,0,6,2009,350000
66,4,3,0,0,17,2,2,0,1,1,12,13,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,50,50.0,5500,5,7,1929,2001,1929.0,234,692,0,926,926,0,390,1316,1,0,1,0,3,1,6,0,0.0,2,484,0,0,0,0,0,0,0,4,2010,130000
67,3,3,4,0,11,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,62.0,9858,5,6,1968,1968,1968.0,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,0.0,1,288,33,0,0,0,0,0,600,11,2009,130000
68,3,3,1,0,6,2,2,0,3,1,12,10,0,1,8,2,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,32668,6,3,1957,1975,1957.0,1219,0,816,2035,2515,0,0,2515,1,0,3,0,4,2,9,2,2.0,2,484,0,0,200,0,0,0,0,3,2007,200624
69,3,3,4,0,12,2,2,0,3,1,7,7,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,73.0,8760,6,6,1959,1959,1959.0,0,0,1194,1194,1194,0,0,1194,1,0,1,0,3,1,6,0,0.0,1,312,0,0,120,0,0,0,0,4,2010,148000
70,3,3,4,0,20,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,65.0,8366,6,5,2004,2004,2004.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,0.0,2,520,138,45,0,0,0,0,0,12,2008,173000
71,3,3,4,0,21,2,2,0,1,1,4,4,6,1,6,5,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,76.0,9158,8,5,2007,2007,2007.0,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,0.0,2,474,168,130,0,0,0,0,0,6,2007,225000
72,4,3,4,0,9,2,2,1,1,1,12,13,6,1,8,4,0.0,3.0,5.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,190,60.0,6780,6,8,1935,1982,1935.0,490,0,30,520,520,0,234,754,1,0,1,0,2,1,5,0,0.0,0,0,53,0,0,0,0,0,0,6,2006,84500
73,3,3,4,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,80,82.0,9020,6,7,1966,1966,1966.0,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,0.0,2,490,0,129,0,0,0,0,0,5,2008,174900
74,2,0,4,1,7,2,2,0,1,1,7,7,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,30,70.0,4270,3,6,1931,2006,1931.0,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,0.0,0,0,0,0,286,0,0,0,0,5,2007,79000
75,3,3,4,0,5,2,2,0,3,1,11,12,6,1,8,4,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,79.0,10637,8,5,2007,2008,2007.0,1288,0,417,1705,1718,0,0,1718,1,0,2,0,3,1,7,1,1.0,3,826,208,44,0,0,0,0,0,9,2009,297000
76,3,3,4,0,17,2,2,0,1,1,5,5,3,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,50,60.0,10410,5,7,1916,1987,1916.0,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,0.0,1,180,0,0,0,140,0,0,0,8,2009,135000
77,4,3,4,0,9,5,2,0,1,1,7,7,6,5,8,4,0.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,45,50.0,5000,5,6,1941,1950,1941.0,116,0,604,720,803,0,0,803,0,0,1,0,2,1,5,0,0.0,2,360,0,0,244,0,0,0,0,12,2007,87000
78,3,3,4,0,16,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,3.0,0.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,20,107.0,13891,10,5,2006,2006,2006.0,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,1.0,3,850,216,229,0,0,0,0,0,9,2006,465000
79,3,2,4,0,20,2,2,0,1,1,11,12,6,1,8,4,0.0,0.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.98846960167715,16196,7,5,1998,1998,1998.0,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,1.0,2,514,402,25,0,0,0,0,0,8,2007,215000
80,3,3,4,0,5,2,2,0,1,1,11,12,6,1,6,5,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,73.0,8990,7,5,2006,2006,2006.0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,0.0,2,675,351,33,0,0,0,0,0,4,2006,204900
81,4,3,4,0,3,2,2,0,1,1,12,13,2,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,50,50.0,8635,5,5,1948,2001,1948.0,336,41,295,672,1072,213,0,1285,1,0,1,0,2,1,6,0,0.0,1,240,0,0,0,0,0,0,0,1,2008,127000
82,3,0,4,0,12,2,2,0,1,1,12,13,6,1,8,4,0.0,2.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,50,77.0,9786,6,7,1962,1981,1962.0,600,0,312,912,1085,649,0,1734,0,0,1,1,3,1,7,1,1.0,2,440,0,0,0,0,128,0,0,6,2006,159000
83,3,3,4,1,11,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,77.0,10010,5,5,1974,1975,1974.0,1071,123,195,1389,1389,0,0,1389,1,0,1,0,2,1,6,1,1.0,2,418,240,38,0,0,0,0,0,4,2006,170000
84,3,0,0,0,7,2,2,0,3,1,5,9,6,1,8,4,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,75.0,7950,6,6,1977,1977,1977.0,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,0.0,2,440,252,0,0,0,0,0,0,7,2009,159500
85,4,3,0,0,3,2,2,0,1,1,12,13,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,30,60.0,6180,6,5,1926,1950,1926.0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1.0,1,180,0,128,0,0,0,0,0,5,2007,102000
86,3,3,4,0,12,2,2,0,3,1,12,13,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,20,60.0,7200,5,7,1950,1950,1950.0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,5,0,0.0,2,625,0,0,0,0,0,0,0,6,2006,109500
87,3,3,4,0,5,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,65.0,8461,6,5,2005,2006,2005.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,1.0,2,390,0,24,0,0,0,0,0,7,2006,163990
88,3,3,0,0,6,2,2,0,1,1,12,13,6,5,8,4,0.0,3.0,5.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,50,55.0,7642,7,8,1918,1998,1918.0,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1.0,1,216,0,240,0,0,0,0,0,6,2007,189950
89,3,3,4,0,12,2,2,0,1,1,11,12,6,1,8,0,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,50,80.0,9600,6,5,1950,1950,1950.0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,0.0,1,288,0,0,96,0,0,0,0,4,2008,119000
90,4,3,4,0,17,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,70,60.0,10440,5,8,1904,2002,1904.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,1.0,2,686,70,78,68,0,0,0,0,6,2008,157500
91,3,3,4,0,5,2,2,0,1,1,11,12,6,3,8,4,0.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,70.98846960167715,9240,8,5,2001,2002,2001.0,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,1.0,2,905,0,45,0,0,189,0,0,9,2008,287000
92,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,75.0,9525,5,6,1995,2006,1995.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,0.0,1,352,278,0,0,0,0,0,0,6,2008,144000
93,3,3,4,0,22,2,2,4,1,1,4,4,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,120,41.0,4923,8,5,2001,2002,2001.0,1153,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,1.0,2,682,0,120,0,0,224,0,0,8,2008,286000
94,3,3,4,1,11,2,2,0,1,1,5,5,3,1,8,4,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.98846960167715,11075,5,4,1969,1969,1969.0,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,1.0,2,530,305,189,0,0,0,0,400,9,2008,172000
95,3,3,0,0,22,2,2,4,1,1,5,5,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,70.98846960167715,6820,8,5,1985,1985,1985.0,368,1120,0,1488,1502,0,0,1502,1,0,1,1,1,1,4,0,0.0,2,528,0,54,0,0,140,0,0,6,2010,212000
96,2,3,4,0,20,1,2,2,1,1,8,9,6,5,8,4,0.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,90,60.0,8400,5,5,1977,1977,1977.0,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,2.0,2,630,0,0,0,0,0,0,0,10,2007,144000
97,3,3,4,0,12,2,2,0,1,1,5,5,6,5,0,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,71.0,9204,5,5,1963,1963,1963.0,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,1,6,0,0.0,1,336,0,88,0,0,0,0,0,8,2008,124000
98,3,3,4,0,12,2,2,0,1,1,8,9,6,0,8,0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,20,69.0,8973,5,7,1958,1991,1958.0,567,28,413,1008,1053,0,0,1053,0,1,1,1,3,1,6,0,0.0,2,750,0,80,0,180,0,0,0,7,2006,150000
99,1,3,4,0,21,2,2,0,1,1,4,4,6,1,8,4,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,60,65.0,8125,7,6,2007,2007,2007.0,0,0,813,813,822,843,0,1665,0,0,2,1,3,1,7,0,0.0,2,562,0,0,0,0,0,0,0,5,2008,205950
100,3,3,4,0,22,2,2,4,1,1,4,4,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,120,41.0,5330,8,5,2000,2000,2000.0,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,0.0,2,499,96,48,0,0,0,0,0,8,2007,251000
101,3,3,4,0,12,2,2,0,1,1,7,7,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,74.0,5868,5,7,1956,2000,1956.0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,0.0,1,308,0,0,80,0,160,0,0,5,2010,129000
102,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,68.0,11250,7,5,2001,2002,2001.0,486,0,434,920,920,866,0,1786,1,0,2,1,3,1,6,1,1.0,2,608,0,42,0,0,0,0,0,9,2008,223500
103,4,3,4,0,17,0,2,0,1,7,12,13,6,5,8,4,0.0,1.0,2.0,0.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0,75,90.0,22950,10,9,1892,1993,1892.0,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,2.0,3,840,0,260,0,0,410,0,0,6,2006,475000
104,3,3,4,0,16,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,96.0,11308,9,5,2008,2008,2008.0,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,1.0,3,836,0,102,0,0,0,0,0,7,2009,335000
105,3,3,2,0,12,2,2,0,1,1,5,5,6,1,4,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.0,10500,4,5,1971,1971,1971.0,432,0,432,864,864,0,0,864,0,0,1,0,3,1,5,1,1.0,0,0,0,0,0,0,0,0,0,4,2010,115000
106,3,3,4,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,85.0,13600,7,6,1965,1990,1965.0,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,3.0,2,486,0,42,0,0,189,0,0,10,2009,205000
107,3,3,4,0,12,2,2,0,3,1,7,7,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,72.0,10152,5,5,1956,1956,1956.0,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,0.0,1,286,0,20,0,0,192,0,0,6,2007,135000
108,3,3,4,0,16,2,2,3,1,1,11,12,6,1,8,4,0.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,34.0,4590,8,5,2006,2006,2006.0,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,1.0,2,627,156,73,0,0,0,0,0,8,2007,209500
109,3,3,4,0,12,2,2,0,1,1,5,9,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,60.0,6960,4,6,1970,1970,1970.0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,0.0,2,660,96,0,0,0,0,0,500,11,2009,120500
110,3,3,1,0,14,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.98846960167715,14803,6,5,1971,1971,1971.0,416,0,409,825,1097,896,0,1993,0,0,2,1,4,1,8,1,1.0,2,495,0,66,0,0,0,0,0,6,2006,190000
111,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,78.0,9317,6,5,2006,2006,2006.0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,1.0,2,440,0,22,0,0,0,0,0,3,2007,176432
112,3,3,4,0,20,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.0,8400,6,6,1980,1981,1980.0,0,0,650,650,888,676,0,1564,0,0,2,1,3,1,7,1,1.0,2,476,0,50,0,0,204,0,0,4,2010,171000
113,3,2,1,2,4,2,2,0,1,1,8,9,6,1,8,4,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.98846960167715,115149,7,5,1971,2002,1971.0,1219,0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,2.0,2,739,380,48,0,0,0,0,0,6,2007,302000
114,3,3,4,1,6,2,2,0,2,1,12,13,6,5,8,4,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,70,61.0,7259,6,8,1945,2002,1945.0,774,150,104,1028,1436,884,0,2320,1,0,2,1,3,1,9,1,1.0,1,180,224,0,0,0,0,0,0,7,2007,259500
115,3,3,4,0,12,4,2,0,1,1,7,7,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.0,7700,6,5,1966,1966,1966.0,0,0,756,756,1051,788,0,1839,0,0,1,1,4,1,7,1,1.0,2,442,0,124,216,0,0,0,0,6,2010,155000
116,3,3,4,0,20,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,63.0,7500,7,5,2004,2005,2004.0,680,0,400,1080,1080,0,0,1080,1,0,1,0,3,1,6,0,0.0,0,0,0,0,0,0,0,0,0,4,2008,141000
117,3,3,0,0,8,2,2,0,1,1,5,5,6,1,8,4,0.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.98846960167715,13031,6,5,1995,1996,1995.0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,1.0,2,409,315,44,0,0,0,0,0,7,2006,187500
118,3,3,4,0,22,2,2,4,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,70.98846960167715,3696,8,5,1986,1986,1986.0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,0.0,2,461,0,74,137,0,0,0,0,10,2007,170000
119,3,2,4,0,24,2,2,0,1,7,13,14,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,68.0,50271,9,5,1981,1987,1981.0,1810,0,32,1842,1842,0,0,1842,2,0,0,1,0,1,5,1,1.0,3,894,857,72,0,0,0,0,0,11,2006,385000
120,4,1,4,1,6,2,2,4,3,1,4,4,6,1,8,4,0.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,120,44.0,3842,8,5,2004,2005,2004.0,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,1.0,2,482,128,53,0,0,155,0,0,1,2008,275000
121,3,3,4,0,12,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.0,8294,4,5,1971,1971,1971.0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,0.0,4,480,0,0,0,0,0,0,0,6,2007,123000
122,0,2,4,1,9,2,2,0,1,1,7,7,6,4,0,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,50,60.0,11040,4,6,1920,1950,1920.0,637,0,0,637,897,439,0,1336,0,0,1,1,3,1,7,0,0.0,1,570,0,47,120,0,0,0,0,9,2006,108000
123,4,3,4,0,9,0,2,0,1,1,7,7,6,1,8,4,0.0,2.0,5.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,50,70.98846960167715,7920,6,7,1920,1950,1920.0,0,0,319,319,1035,371,0,1406,0,0,1,0,3,1,6,0,0.0,0,0,0,144,0,0,0,0,0,3,2008,89500
124,3,3,4,0,12,2,2,0,1,1,3,13,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,20,60.0,7200,4,5,1950,1950,1950.0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,4,0,0.0,2,420,0,29,0,0,0,0,0,7,2006,109900
125,3,3,4,0,14,3,2,0,3,1,5,5,6,1,8,4,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,11717,6,6,1970,1970,1970.0,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,1.0,2,615,371,0,0,0,0,0,0,2,2009,185000
126,3,3,4,0,12,0,2,0,1,1,12,13,6,1,8,4,0.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,78.0,10496,6,6,1949,1950,1949.0,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1.0,1,315,0,0,0,0,0,0,0,1,2007,143000
